nrKilled,nrWound,year,country,group,attack,target,weapon
0,14,1977,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Business,Incendiary
1,0,1977,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
1,0,1977,United Kingdom,Irish Republican Army (IRA),Armed Assault,Private Citizens & Property,Firearms
0,0,1977,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Transportation,Incendiary
1,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,0,1977,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
1,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1977,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1977,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
2,1,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Educational Institution,Explosives/Bombs/Dynamite
14,25,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
2,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Hostage Taking (Kidnapping),Private Citizens & Property,Unknown
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Police,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
2,0,1978,United Kingdom,Irish Republican Army (IRA),Hostage Taking (Kidnapping),Private Citizens & Property,Unknown
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Private Citizens & Property,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
2,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
4,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Private Citizens & Property,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Military,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Business,Incendiary
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Private Citizens & Property,Firearms
1,1,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Incendiary
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
1,3,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,13,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Police,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
0,2,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,2,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,3,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Government (General),Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,1,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,1978,United Kingdom,Irish Republican Army (IRA),Assassination,Government (General),Explosives/Bombs/Dynamite
0,4,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,11,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,2,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,9,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,6,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Police,Explosives/Bombs/Dynamite
1,1,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Firearms
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Firearms
0,4,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Firearms
0,3,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,2,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1978,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
3,0,1978,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
2,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Utilities,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1979,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
0,3,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
0,3,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (Diplomatic),Explosives/Bombs/Dynamite
1,0,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Police,Firearms
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Transportation,Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Business,Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Business,Incendiary
2,0,1979,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Unknown,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Unknown,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Unknown,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Unknown,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Unknown,Firearms
1,0,1979,United Kingdom,Irish Republican Army (IRA),Assassination,Terrorists/Non-State Militia,Firearms
1,0,1979,United Kingdom,Irish Republican Army (IRA),Armed Assault,Military,Firearms
0,1,1979,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Firearms
0,4,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
2,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1979,United Kingdom,Irish Republican Army (IRA),Assassination,Police,Unknown
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,8,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Military,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Facility/Infrastructure Attack,Government (General),Incendiary
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1979,United Kingdom,Irish Republican Army (IRA),Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
